CI_Name,CI_Cat,CI_Subcat,Incident_ID,Status,Impact,Urgency,Priority,Category,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,No_of_Related_Incidents,No_of_Related_Changes,Region,Network_Type,Incident Description,Was_Reopened,Open_Month,Open_DayOfWeek,Open_Hour,Resolution_Time_Hours
CBD000407,computer,Banking Device,IM0035063,Closed,2,2,2.0,incident,closed,0.0,2014-02-07 10:44:00,,,2014-02-07 14:40:00,,,1.0,,,APAC,Core Network,Core Network packet loss affecting telecom traffic | impacting computer services | service instability reported | ticket escalated to telecom support | telecom ticket under investigation,0,2,Friday,10,3.933333333333333
WBA000144,application,Web Based Application,IM0035064,Closed,3,3,3.0,incident,closed,0.0,2014-02-07 10:45:00,,2014-02-07 11:16:00,2014-02-07 11:16:00,0.511388889,Other,1.0,,,APAC,VPN Service,monitoring ongoing service issue | impacting application services | telecom ticket under investigation | VPN Service network slowdown affecting enterprise traffic | network degradation impacting enterprise traffic,0,2,Friday,10,0.5166666666666667
WBA000148,application,Web Based Application,IM0035065,Closed,5,5,5.0,request for information,closed,2.0,2014-02-07 11:12:00,,2014-02-07 17:38:00,2014-02-07 17:38:00,,No error - works as designed,1.0,,,EMEA,Fiber Network,impacting application services | network operations monitoring update | issue under telecom investigation | Fiber Network service degradation impacting users | clarification needed for ongoing connectivity issue,0,2,Friday,11,6.433333333333334
SBA000462,application,Server Based Application,IM0035066,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:24:00,,2014-02-07 11:42:00,2014-02-07 11:43:00,0.302777778,Other,1.0,,,NAM,Wireless Network,telecom ticket under investigation | impacting application services | issue under telecom investigation | network degradation impacting enterprise traffic | Wireless Network network latency impacting operations,0,2,Friday,11,0.31666666666666665
WBA000103,application,Web Based Application,IM0035067,Closed,5,5,5.0,request for information,closed,2.0,2014-02-07 11:45:00,,2014-02-14 15:45:00,2014-02-14 15:45:00,,User manual not used,1.0,,,NAM,5G Network,impacting application services | requesting investigation update from telecom team | engineering review in progress | 5G Network telecom outage impacting regional services | telecom ticket under investigation,0,2,Friday,11,172.0
SUB000456,subapplication,Web Based Application,IM0035068,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:49:00,,2014-02-07 13:51:00,2014-02-07 13:51:00,,User error,1.0,,,NAM,VPN Service,network operations monitoring update | monitoring ongoing service issue | network degradation impacting enterprise traffic | VPN Service traffic congestion affecting node performance | impacting subapplication services,0,2,Friday,11,2.033333333333333
SBA000464,application,Server Based Application,IM0035069,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:54:00,,2014-02-07 13:48:00,2014-02-07 13:48:00,,Software,1.0,,,APAC,VPN Service,network operations monitoring update | network issue impacting operations | impacting application services | monitoring ongoing service issue | VPN Service traffic congestion affecting node performance,0,2,Friday,11,1.9
WBA000058,application,Web Based Application,IM0035070,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:05:00,,2014-02-07 10:21:00,2014-02-07 10:21:00,0.276944444,Software,1.0,,,APAC,Mobile Core,impacting application services | Mobile Core telecom outage impacting regional services | clarification needed for ongoing connectivity issue | telecom workflow activity detected | further network analysis required,0,2,Friday,10,0.26666666666666666
SBA000061,application,Server Based Application,IM0035071,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:11:00,,2014-02-07 13:37:00,2014-02-07 13:37:00,,Software,1.0,,,NAM,Wireless Network,active outage affecting telecom services | network operations monitoring update | Wireless Network network slowdown affecting enterprise traffic | further network analysis required | impacting application services,0,2,Friday,10,3.433333333333333
SBA000462,application,Server Based Application,IM0035072,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:14:00,,2014-02-07 10:46:00,2014-02-07 10:47:00,0.539722222,No error - works as designed,1.0,,,NAM,5G Network,5G Network telecom outage impacting regional services | telecom ticket under investigation | further network analysis required | impacting application services | network issue impacting operations,0,2,Friday,10,0.55
WBA000133,application,Web Based Application,IM0035073,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:21:00,,2014-02-07 10:35:00,2014-02-07 10:35:00,0.242222222,Other,1.0,,,NAM,VPN Service,VPN Service network latency impacting operations | impacting application services | ongoing operational activity observed | ticket escalated to telecom support | request raised for outage escalation support,0,2,Friday,10,0.23333333333333334
SUB000456,subapplication,Web Based Application,IM0035074,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:21:00,,2014-02-07 10:38:00,2014-02-07 10:38:00,0.282777778,Software,1.0,,,NAM,VPN Service,requires infrastructure verification | impacting subapplication services | network issue impacting operations | ongoing operational activity observed | VPN Service service degradation impacting users,0,2,Friday,10,0.2833333333333333
SUB000456,subapplication,Web Based Application,IM0035075,Closed,4,4,4.0,incident,closed,1.0,2014-02-07 10:23:00,,2014-02-07 13:04:00,2014-02-07 13:04:00,,Software,1.0,,,APAC,VPN Service,active outage affecting telecom services | telecom workflow activity detected | VPN Service traffic congestion affecting node performance | requires infrastructure verification | impacting subapplication services,0,2,Friday,10,2.683333333333333
WBA000133,application,Web Based Application,IM0035076,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:26:00,,2014-02-07 10:53:00,2014-02-07 10:53:00,0.447222222,Software,1.0,,,NAM,5G Network,5G Network telecom outage impacting regional services | network operations monitoring update | engineering review in progress | telecom disruption identified | impacting application services,0,2,Friday,10,0.45
DCE000126,hardware,DataCenterEquipment,IM0035078,Closed,3,3,3.0,incident,closed,1.0,2014-02-07 10:32:00,,2014-02-10 13:27:00,2014-02-10 13:27:00,0.871666667,Hardware,1.0,,,APAC,VPN Service,impacting hardware services | ongoing operational activity observed | VPN Service intermittent wireless instability observed | ticket escalated to telecom support | network issue impacting operations,0,2,Friday,10,74.91666666666667
WBA000058,application,Web Based Application,IM0035079,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:32:00,,2014-02-07 10:35:00,2014-02-07 10:35:00,0.048888889,Software,1.0,,,EMEA,Core Network,telecom ticket under investigation | awaiting operational confirmation | urgent investigation required for telecom disruption | Core Network packet loss affecting telecom traffic | impacting application services,0,2,Friday,10,0.05
SBA000607,application,Server Based Application,IM0035080,Closed,5,5,5.0,request for information,closed,13.0,2014-02-07 10:36:00,,2014-02-18 09:22:00,2014-02-18 09:22:00,,Other,1.0,,,EMEA,VPN Service,VPN Service traffic congestion affecting node performance | requires infrastructure verification | ongoing operational activity observed | impacting application services | requesting update regarding ongoing issue | ticket reassigned across multiple teams,0,2,Friday,10,262.76666666666665
WBA000133,application,Web Based Application,IM0035081,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:41:00,,2014-02-10 09:10:00,2014-02-10 09:11:00,,Other,1.0,,,NAM,Fiber Network,telecom workflow activity detected | telecom disruption identified | monitoring ongoing service issue | impacting application services | Fiber Network intermittent wireless instability observed,0,2,Friday,10,70.5
SBA000462,application,Server Based Application,IM0035082,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 10:44:00,,2014-02-07 10:56:00,2014-02-07 10:56:00,0.196388889,User error,1.0,,,EMEA,Wireless Network,Wireless Network network slowdown affecting enterprise traffic | active outage affecting telecom services | telecom workflow activity detected | further network analysis required | impacting application services,0,2,Friday,10,0.2
SUB000533,subapplication,Web Based Application,IM0035083,Closed,4,4,4.0,incident,closed,5.0,2014-02-07 10:44:00,,2014-03-06 09:50:00,2014-03-06 09:50:00,,No error - works as designed,2.0,,,APAC,Wireless Network,monitoring ongoing service issue | impacting subapplication services | telecom ticket under investigation | Wireless Network routing instability detected in network | active outage affecting telecom services,0,2,Friday,10,647.1
SUB000424,subapplication,Web Based Application,IM0035084,Closed,4,4,4.0,incident,closed,1.0,2014-02-07 10:44:00,,2014-02-07 10:47:00,2014-02-07 10:47:00,0.052777778,Other,1.0,,,NAM,VPN Service,service instability reported | network operations monitoring update | monitoring ongoing service issue | impacting subapplication services | VPN Service intermittent wireless instability observed,0,2,Friday,10,0.05
DTA000057,application,Desktop Application,IM0035085,Closed,5,5,5.0,incident,closed,0.0,2014-02-07 10:45:00,,2014-02-26 09:46:00,2014-02-26 09:47:00,,Unknown,1.0,,,EMEA,Fiber Network,Fiber Network intermittent wireless instability observed | impacting application services | ongoing operational activity observed | monitoring ongoing service issue | network issue impacting operations,0,2,Friday,10,455.03333333333336
SUB000456,subapplication,Web Based Application,IM0035086,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:05:00,,2014-02-07 12:15:00,2014-02-07 12:15:00,,User error,1.0,,,EMEA,VPN Service,VPN Service vpn disruption affecting connectivity | impacting subapplication services | telecom ticket under investigation | further network analysis required | network issue impacting operations,0,2,Friday,11,1.1666666666666667
WBA000133,application,Web Based Application,IM0035087,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:05:00,,2014-02-07 11:24:00,2014-02-07 11:24:00,0.311944444,Software,1.0,,,NAM,Wireless Network,telecom workflow activity detected | impacting application services | Wireless Network intermittent wireless instability observed | active outage affecting telecom services | further network analysis required,0,2,Friday,11,0.31666666666666665
SUB000456,subapplication,Web Based Application,IM0035088,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:07:00,,2014-02-07 12:14:00,2014-02-07 12:14:00,,Software,1.0,,,EMEA,Fiber Network,network degradation impacting enterprise traffic | further network analysis required | impacting subapplication services | Fiber Network service degradation impacting users | telecom ticket under investigation,0,2,Friday,11,1.1166666666666667
WBA000133,application,Web Based Application,IM0035089,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:16:00,,2014-02-07 11:57:00,2014-02-07 11:58:00,0.687222222,Other,1.0,,,EMEA,VPN Service,further network analysis required | impacting application services | VPN Service telecom outage impacting regional services | ongoing operational activity observed | request raised for outage escalation support,0,2,Friday,11,0.7
SAP000005,application,SAP,IM0035090,Closed,5,5,5.0,request for information,closed,2.0,2014-02-07 11:17:00,,2014-02-07 13:01:00,2014-02-07 13:01:00,1.74,Other,1.0,,,NAM,Wireless Network,Wireless Network vpn disruption affecting connectivity | engineering review in progress | guidance required regarding network instability | impacting application services | ongoing operational activity observed,0,2,Friday,11,1.7333333333333334
WBA000133,application,Web Based Application,IM0035091,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:18:00,,2014-02-07 12:09:00,2014-02-07 12:09:00,0.851111111,Other,1.0,,,LATAM,Wireless Network,request raised for outage escalation support | Wireless Network intermittent wireless instability observed | telecom workflow activity detected | impacting application services | issue under telecom investigation,0,2,Friday,11,0.85
WBA000133,application,Web Based Application,IM0035092,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:20:00,,2014-02-07 12:05:00,2014-02-07 12:06:00,0.766944444,Software,1.0,,,EMEA,Core Network,monitoring ongoing service issue | Core Network connectivity fluctuations under investigation | service instability reported | impacting application services | network operations monitoring update,0,2,Friday,11,0.7666666666666667
SBA000263,application,Server Based Application,IM0035093,Closed,5,5,5.0,request for information,closed,2.0,2014-02-07 11:24:00,,2014-02-07 15:51:00,2014-02-07 15:51:00,,Other,1.0,,,NAM,VPN Service,network operations monitoring update | issue under telecom investigation | request raised for operational review | impacting application services | VPN Service telecom outage impacting regional services,0,2,Friday,11,4.45
SBA000459,application,Server Based Application,IM0035094,Closed,4,4,4.0,incident,closed,0.0,2014-02-07 11:26:00,,2014-02-07 13:59:00,2014-02-07 15:10:00,,Software,1.0,,,APAC,Mobile Core,Mobile Core traffic congestion affecting node performance | telecom ticket under investigation | service instability reported | monitoring ongoing service issue | impacting application services,0,2,Friday,11,3.7333333333333334
